matEdi,matId,matPathVal,matTitulo,matLink
1947,45165,Categorias | ATOS DO PREFEITO | DECRETOS P,Retificação Dec P 981,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45165&edi_id=1947
1947,45167,Categorias | DESPACHOS DO PREFEITO,DESPACHO DO PREFEITO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45167&edi_id=1947
1947,45163,Categorias | GABINETE DO PREFEITO | OUTROS,Subg.GBP. 13.12.2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45163&edi_id=1947
1947,45162,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | DESPACHOS,Subg.CVL.13.12.2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45162&edi_id=1947
1947,45078,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | OUTROS,DESPACHO DA GERENTE ,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45078&edi_id=1947
1947,45020,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA P,Portaria 207 - 2012 Fiscais EXTEND 020-12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45020&edi_id=1947
1947,45029,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | OUTROS,DAF - Autorizos,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45029&edi_id=1947
1947,45044,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | OUTROS,DAF - Tornar sem efeito Autorizos,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45044&edi_id=1947
1947,45049,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE ARTES GRÁFICAS | DESPACHOS,DO PRE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45049&edi_id=1947
1947,45052,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE ARTES GRÁFICAS | DESPACHOS,Publicação ERRATA PP- 0052-2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45052&edi_id=1947
1947,45060,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA DO MUNICÍPIO DO RIO DE JANEIRO | OUTROS,DIRETORIA DE PREVIDÊNCIA E ASSISTÊNCIA,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45060&edi_id=1947
1947,45068,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | INSTITUTO MUNICIPAL DE URBANISMO PEREIRA PASSOS | DESPACHOS,13.12.2012DESP.PRES,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45068&edi_id=1947
1947,45155,Categorias |  SECRETARIA ESPECIAL DE CONCESSÕES E PARCERIAS PÚBLICO PRIVADAS | COMPANHIA DE DESENVOLVIMENTO URBANO DA REGIÃO DO PORTO DO RIO DE JANEIRO SA | OUTROS,Autorização de despesa,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45155&edi_id=1947
1947,45164,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | RESOLUÇÕES | RESOLUÇÃO N,RESOLUÇÃO \\,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45164&edi_id=1947
1947,45002,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | DESPACHOS,DESPACHOS DO SECRETÁRIO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=45002&edi_id=1947
1947,44885,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | COORDENAÇÃO DE LICENCIAMENTO E FISCALIZAÇÃO | DESPACHOS DO COORDENADOR,publicação de 13/12/12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44885&edi_id=1947
1947,44977,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 3ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,10 12 2012M,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44977&edi_id=1947
1947,44928,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 5ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,PUBLICAÇÃO 5ªIRLF13.12.2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44928&edi_id=1947
1947,44870,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 10ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,10DESPACHO1012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44870&edi_id=1947
