matEdi,matId,matPathVal,matTitulo,matLink
1971,50125,Categorias | LEIS PROMULGADAS,LP_5514_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50125&edi_id=1971
1971,50126,Categorias | LEIS PROMULGADAS,LP_5515_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50126&edi_id=1971
1971,50128,Categorias | LEIS PROMULGADAS,LP_5517_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50128&edi_id=1971
1971,50129,Categorias | LEIS PROMULGADAS,LP_5518_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50129&edi_id=1971
1971,50131,Categorias | LEIS PROMULGADAS,LP_5519_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50131&edi_id=1971
1971,50133,Categorias | DESPACHOS DO PREFEITO,DESPACHOS DO PREFEITO DE 09-01-13,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50133&edi_id=1971
1971,50004,Categorias | GABINETE DO PREFEITO | EMPRESA OLÍMPICA MUNICIPAL | PORTARIA | PORTARIA P,correções nas Portaria da Presidência,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50004&edi_id=1971
1971,50120,Categorias | RESOLUÇÃO CONJUNTA | RESOLUÇÕES,RESOLUÇÃO CONJUNTA,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50120&edi_id=1971
1971,50118,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | DESPACHOS,Subg.CVL.09.01.2013,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50118&edi_id=1971
1971,49971,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | OUTROS,APOSTILA DA GERENTE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49971&edi_id=1971
1971,49970,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | OUTROS,DESPACHO DA GERENTE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49970&edi_id=1971
1971,49998,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA P,Portaria 003 - 2013 Designação Liana substituição Fernanda,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49998&edi_id=1971
1971,50096,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA DO MUNICÍPIO DO RIO DE JANEIRO | OUTROS,DIRETORIA DE PREVIDÊNCIA E ASSISTÊNCIA,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50096&edi_id=1971
1971,50093,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA DO MUNICÍPIO DO RIO DE JANEIRO | OUTROS,DIRETORIA DE ADMINISTRAÇÃO E FINANÇAS,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50093&edi_id=1971
1971,50069,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | INSTITUTO MUNICIPAL DE URBANISMO PEREIRA PASSOS | OUTROS,09.01.2013,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50069&edi_id=1971
1971,50066,Categorias |  SECRETARIA ESPECIAL DE CONCESSÕES E PARCERIAS PÚBLICO PRIVADAS | COMPANHIA DE DESENVOLVIMENTO URBANO DA REGIÃO DO PORTO DO RIO DE JANEIRO SA | OUTROS,autorização de despesa mat institucional,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50066&edi_id=1971
1971,50124,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO \\,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50124&edi_id=1971
1971,50039,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | DESPACHOS,DESPACHOS DO SECRETÁRIO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50039&edi_id=1971
1971,50008,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | COORDENAÇÃO DE LICENCIAMENTO E FISCALIZAÇÃO | DESPACHOS DO COORDENADOR,PUBLICAÇÃO09012013,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=50008&edi_id=1971
1971,49944,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | COORDENAÇÃO DE LICENCIAMENTO E FISCALIZAÇÃO | DESPACHOS DO COORDENADOR,PUBL,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49944&edi_id=1971
1971,49981,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 3ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,08 01 2013,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49981&edi_id=1971
1971,49982,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 3ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,09 01 2013,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49982&edi_id=1971
1971,49890,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 6ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,04 01,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49890&edi_id=1971
