matEdi,matId,matPathVal,matTitulo,matLink
1959,47572,Categorias | LEIS PROMULGADAS,DL_1025_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47572&edi_id=1959
1959,47573,Categorias | LEIS SANCIONADAS E VETOS,Lei_5545_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47573&edi_id=1959
1959,47576,Categorias | LEIS SANCIONADAS E VETOS,Lei_5546_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47576&edi_id=1959
1959,47583,Categorias | LEIS SANCIONADAS E VETOS,Lei_5547_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47583&edi_id=1959
1959,47786,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36647,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47786&edi_id=1959
1959,47787,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36648,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47787&edi_id=1959
1959,47788,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36649,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47788&edi_id=1959
1959,47791,Categorias | DESPACHOS DO PREFEITO,DESPACHO DO PREFEITO ,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47791&edi_id=1959
1959,47765,Categorias | GABINETE DO PREFEITO | EMPRESA DE TURISMO DO MUNICÍPIO DO RIO DE JANEIRO | PORTARIAS | PORTARIA P,PORTARIA P N 087,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47765&edi_id=1959
1959,47766,Categorias | GABINETE DO PREFEITO | EMPRESA DE TURISMO DO MUNICÍPIO DO RIO DE JANEIRO | PORTARIAS | PORTARIA P,ANEXO A PORTARIA P Nº 087 2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47766&edi_id=1959
1959,47755,Categorias | GABINETE DO PREFEITO | EMPRESA DE TURISMO DO MUNICÍPIO DO RIO DE JANEIRO | PORTARIAS | PORTARIA P,PORTARIA P N 088.2012.,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47755&edi_id=1959
1959,47757,Categorias | GABINETE DO PREFEITO | EMPRESA DE TURISMO DO MUNICÍPIO DO RIO DE JANEIRO | PORTARIAS | PORTARIA P,PORTARIA P N 089.2012.,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47757&edi_id=1959
1959,47741,Categorias | GABINETE DO PREFEITO | EMPRESA DE TURISMO DO MUNICÍPIO DO RIO DE JANEIRO | OUTROS,RIOTUR_27_12_2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47741&edi_id=1959
1959,47770,Categorias | GABINETE DO PREFEITO | EMPRESA DE TURISMO DO MUNICÍPIO DO RIO DE JANEIRO | OUTROS,RIOT 27 12 2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47770&edi_id=1959
1959,47614,Categorias | GABINETE DO PREFEITO | EMPRESA DE TURISMO DO MUNICÍPIO DO RIO DE JANEIRO | OUTROS,RIOTUR 27 12 2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47614&edi_id=1959
1959,47775,Categorias | GABINETE DO PREFEITO | EMPRESA DE TURISMO DO MUNICÍPIO DO RIO DE JANEIRO | OUTROS,RIOTT 27 12 12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47775&edi_id=1959
1959,47715,Categorias | GABINETE DO PREFEITO | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA N,Portaria N 182 e-PINGRIO - P02001 - Proteção de estações de trabalho e servidores,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47715&edi_id=1959
1959,47717,Categorias | GABINETE DO PREFEITO | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA N,Portaria N 183 e-PINGRIO - P05001 - Interface Sistemas Web - Portaria XXX_2012[1],http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47717&edi_id=1959
1959,47720,Categorias | GABINETE DO PREFEITO | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA N,Portaria N 184 e-PINGRIO - P06003 - Sistemas de Gerenciamento de Banco de Dados - Portaria XXX_2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=47720&edi_id=1959
