matEdi,matId,matPathVal,matTitulo,matLink
1872,25607,Categorias | DESPACHOS DO PREFEITO,DESPACHOS DO PREFEITO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25607&edi_id=1872
1872,25601,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 957,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25601&edi_id=1872
1872,25602,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 958,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25602&edi_id=1872
1872,25603,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 959,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25603&edi_id=1872
1872,25604,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 960,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25604&edi_id=1872
1872,25605,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 961,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25605&edi_id=1872
1872,25606,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 962,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25606&edi_id=1872
1872,25600,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | DESPACHOS,Subg.CVL.20.09.2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25600&edi_id=1872
1872,25533,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | OUTROS,ATOS DA GERENTE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25533&edi_id=1872
1872,25540,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | OUTROS,DESPACHOS DA GERENTE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25540&edi_id=1872
1872,25467,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE ARTES GRÁFICAS | DESPACHOS,Pub.DO.PRE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25467&edi_id=1872
1872,25469,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE ARTES GRÁFICAS | OUTROS,DAF DO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25469&edi_id=1872
1872,25463,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | INSTITUTO MUNICIPAL DE URBANISMO PEREIRA PASSOS | PORTARIAS | PORTARIA P,20.09.2012PORT,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25463&edi_id=1872
1872,25599,Categorias | GABINETE DO PREFEITO | OUTROS,Subg.GBP.20.09.2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=25599&edi_id=1872
