matEdi,matId,matPathVal,matTitulo,matLink
1944,44514,Categorias | LEIS SANCIONADAS E VETOS,Lei_5543_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44514&edi_id=1944
1944,44518,Categorias | LEIS SANCIONADAS E VETOS,Veto_1000_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44518&edi_id=1944
1944,44521,Categorias | LEIS SANCIONADAS E VETOS,Veto_1078_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44521&edi_id=1944
1944,44524,Categorias | LEIS SANCIONADAS E VETOS,Veto_878_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44524&edi_id=1944
1944,44548,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36603,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44548&edi_id=1944
1944,44549,Categorias | ATOS DO PREFEITO | DECRETOS N,ANEXO - DECRETO Nº 36603,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44549&edi_id=1944
1944,44550,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36604,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44550&edi_id=1944
1944,44551,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36605,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44551&edi_id=1944
1944,44547,Categorias | ATOS DO PREFEITO | DECRETOS N,RETIFICAÇÃO DECRETO Nº 36565,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44547&edi_id=1944
1944,44536,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 969,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44536&edi_id=1944
1944,44537,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 970,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44537&edi_id=1944
1944,44538,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 971,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44538&edi_id=1944
1944,44539,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 972,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44539&edi_id=1944
1944,44540,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 973,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44540&edi_id=1944
1944,44541,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 974,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44541&edi_id=1944
1944,44542,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 975,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44542&edi_id=1944
1944,44543,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 976,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=44543&edi_id=1944
