matEdi,matId,matPathVal,matTitulo,matLink
1841,16468,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 879,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16468&edi_id=1841
1841,16469,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 880,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16469&edi_id=1841
1841,16470,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 881,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16470&edi_id=1841
1841,16471,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 882,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16471&edi_id=1841
1841,16472,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 883,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16472&edi_id=1841
1841,16473,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 884,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16473&edi_id=1841
1841,16474,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 885,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16474&edi_id=1841
1841,16475,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 886,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16475&edi_id=1841
1841,16476,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 887,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16476&edi_id=1841
1841,16318,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | OUTROS,APOSTILA DA GERENTE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16318&edi_id=1841
1841,16315,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | OUTROS,DESPACHOS DA GERENTE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16315&edi_id=1841
1841,16307,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | INSTITUTO MUNICIPAL DE URBANISMO PEREIRA PASSOS | DESPACHOS,DESPACHOS CHEFE DE GAB,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16307&edi_id=1841
1841,16451,Categorias | GABINETE DO PREFEITO | OUTROS,Subg.GBP.13/08/2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16451&edi_id=1841
1841,16439,Categorias | GABINETE DO PREFEITO | INSTITUTO RIO PATRIMÔNIO DA HUMANIDADE | DESPACHOS,Arquivo para publicação - autorização de T.A.,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16439&edi_id=1841
1841,16465,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | DESPACHOS,Despachos do Ordenador de Despesas,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16465&edi_id=1841
1841,16294,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 3ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,07 08 2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16294&edi_id=1841
1841,16296,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 3ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,09 08 2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16296&edi_id=1841
1841,16299,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 3ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,10 08 2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16299&edi_id=1841
1841,16262,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 5ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,PUBLICAÇÃO 5ªIRLF 13.08.2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16262&edi_id=1841
1841,16346,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 8ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,Despachos do Diretor,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16346&edi_id=1841
1841,16419,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 9ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,DESPACHOS DA DIRETORA 13/08,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16419&edi_id=1841
1841,16229,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO-IRLF | 14ª INSPETORIA REGIONAL DE LICENCIAMENTO E FISCALIZAÇÃO  | DESPACHOS,201263,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16229&edi_id=1841
1841,16371,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | DIVISÃO DE PUBLICIDADE | DESPACHOS,Secretaria Municipal de Fazenda 09082012 modelo 2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16371&edi_id=1841
1841,16331,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | PORTARIAS | PORTARIA N,PORTARIA N  F/CCU Nº 128,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16331&edi_id=1841
1841,16332,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | PORTARIAS | PORTARIA N,PORTARIA N  F/CCU Nº  129,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16332&edi_id=1841
1841,16333,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | PORTARIAS | PORTARIA N,PORTARIA N  F/CCU Nº 130      ,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16333&edi_id=1841
1841,16334,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | PORTARIAS | PORTARIA N,PORTARIA N  F/CCU Nº 131     ,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16334&edi_id=1841
1841,16336,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | PORTARIAS | PORTARIA N,PORTARIA N  F/CCU Nº 132  ,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16336&edi_id=1841
1841,16337,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | PORTARIAS | PORTARIA N,PORTARIA N  F/CCU Nº 133,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16337&edi_id=1841
1841,16328,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | PORTARIAS | PORTARIA N,PORTARIA N  F/CCU Nº 126 ,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16328&edi_id=1841
1841,16329,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | PORTARIAS | PORTARIA N,PORTARIA N  F/CCU Nº 127,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16329&edi_id=1841
1841,16321,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | CONTROLE URBANO | DESPACHOS,Expediente de 03/08/2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16321&edi_id=1841
1841,16322,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | COORDENADORIAS | COORDENAÇÃO DE FEIRAS  | DESPACHOS,EXPEDIENTE DE 10/08/2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16322&edi_id=1841
1841,16197,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | GUARDA MUNICIPAL DO RIO DE JANEIRO | PORTARIAS | PORTARIA P,PROVIMENTO EM CARGO,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16197&edi_id=1841
1841,16198,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | GUARDA MUNICIPAL DO RIO DE JANEIRO | DESPACHOS,ATO ADMINISTRATIVO DO INSPETOR GERAL,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16198&edi_id=1841
1841,16231,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | GUARDA MUNICIPAL DO RIO DE JANEIRO | DESPACHOS,NAD 13-08-12 -,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16231&edi_id=1841
1841,16266,Categorias | SECRETARIA MUNICIPAL DE ORDEM PÚBLICA | GUARDA MUNICIPAL DO RIO DE JANEIRO | DESPACHOS,homologo do IG - PP 12-2012 Aquisição de TVs,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=16266&edi_id=1841
