matEdi,matId,matPathVal,matTitulo,matLink
1969,49464,Categorias | LEIS PROMULGADAS,LP_5526_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49464&edi_id=1969
1969,49465,Categorias | LEIS PROMULGADAS,LP_5527_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49465&edi_id=1969
1969,49466,Categorias | LEIS PROMULGADAS,LP_5528_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49466&edi_id=1969
1969,49467,Categorias | LEIS PROMULGADAS,LP_5529_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49467&edi_id=1969
1969,49468,Categorias | LEIS PROMULGADAS,LP_5530_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49468&edi_id=1969
1969,49475,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36698,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49475&edi_id=1969
1969,49477,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36699,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49477&edi_id=1969
1969,49476,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36700,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49476&edi_id=1969
1969,49478,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36701,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49478&edi_id=1969
1969,49479,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36702,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49479&edi_id=1969
1969,49473,Categorias | ATOS DO PREFEITO | DECRETOS N,"RETIFICAÇÃO DECRETOS 36688, 36690 e 36691",http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49473&edi_id=1969
1969,49474,Categorias | ATOS DO PREFEITO | DECRETOS N,REPUBLICAÇÃO DECRETO Nº 36693,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49474&edi_id=1969
1969,49480,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 93,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49480&edi_id=1969
1969,49481,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 94,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49481&edi_id=1969
1969,49482,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 95,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49482&edi_id=1969
1969,49483,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 96,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49483&edi_id=1969
1969,49484,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 97,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49484&edi_id=1969
1969,49485,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 98,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49485&edi_id=1969
1969,49486,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 99,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49486&edi_id=1969
1969,49487,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 100,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49487&edi_id=1969
1969,49488,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 101,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49488&edi_id=1969
1969,49489,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 102,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49489&edi_id=1969
1969,49490,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 103,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49490&edi_id=1969
1969,49491,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 104,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49491&edi_id=1969
1969,49492,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 105,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49492&edi_id=1969
1969,49493,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 106,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49493&edi_id=1969
1969,49494,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 107,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49494&edi_id=1969
1969,49495,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 108,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49495&edi_id=1969
1969,49496,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 109,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49496&edi_id=1969
1969,49497,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 110,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49497&edi_id=1969
1969,49498,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 111.DOC,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49498&edi_id=1969
1969,49499,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 112.DOC,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49499&edi_id=1969
1969,49500,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 113.DOC,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49500&edi_id=1969
1969,49501,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 114.DOC,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49501&edi_id=1969
1969,49502,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 115,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49502&edi_id=1969
1969,49503,Categorias | ATOS DO PREFEITO | DECRETOS P,DECRETO P Nº 116,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49503&edi_id=1969
1969,49504,Categorias | DESPACHOS DO PREFEITO,DESPACHOS DO PREFEITO DE 07-01-13,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49504&edi_id=1969
1969,49284,Categorias | GABINETE DO PREFEITO | EMPRESA OLÍMPICA MUNICIPAL | PORTARIA | PORTARIA P,Portaria Diretor,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49284&edi_id=1969
1969,49283,Categorias | GABINETE DO PREFEITO | EMPRESA OLÍMPICA MUNICIPAL | PORTARIA | PORTARIA P,Portaria Presidente,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49283&edi_id=1969
1969,49456,Categorias | GABINETE DO PREFEITO | EMPRESA OLÍMPICA MUNICIPAL | OUTROS,Despacho do Diretor,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49456&edi_id=1969
1969,49505,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 319,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49505&edi_id=1969
1969,49506,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 320,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49506&edi_id=1969
1969,49507,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 321,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49507&edi_id=1969
1969,49508,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 322,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49508&edi_id=1969
1969,49509,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 323,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49509&edi_id=1969
1969,49510,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 324,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49510&edi_id=1969
1969,49511,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 325,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49511&edi_id=1969
1969,49512,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 326,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49512&edi_id=1969
1969,49513,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 327,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49513&edi_id=1969
1969,49514,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 328,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49514&edi_id=1969
1969,49515,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 329,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49515&edi_id=1969
1969,49516,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 330,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49516&edi_id=1969
1969,49517,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 331,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49517&edi_id=1969
1969,49518,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 332,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49518&edi_id=1969
1969,49519,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 333,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49519&edi_id=1969
1969,49520,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 334,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49520&edi_id=1969
1969,49521,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 335,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49521&edi_id=1969
1969,49522,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 336,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49522&edi_id=1969
1969,49523,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 337,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49523&edi_id=1969
1969,49524,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 338,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49524&edi_id=1969
1969,49525,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 339,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49525&edi_id=1969
1969,49526,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 340,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49526&edi_id=1969
1969,49527,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 341,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49527&edi_id=1969
1969,49528,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 342,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49528&edi_id=1969
1969,49529,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 343,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49529&edi_id=1969
1969,49533,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 344,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49533&edi_id=1969
1969,49534,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 345,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49534&edi_id=1969
1969,49535,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 346,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49535&edi_id=1969
1969,49536,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 347,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49536&edi_id=1969
1969,49537,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 348,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49537&edi_id=1969
1969,49538,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 349,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49538&edi_id=1969
1969,49539,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 350,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49539&edi_id=1969
1969,49540,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 351,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49540&edi_id=1969
1969,49541,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 352,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49541&edi_id=1969
1969,49542,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 353,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49542&edi_id=1969
1969,49543,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 354,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49543&edi_id=1969
1969,49544,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 355,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49544&edi_id=1969
1969,49545,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 356,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49545&edi_id=1969
1969,49546,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 357,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49546&edi_id=1969
1969,49547,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 358,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49547&edi_id=1969
1969,49548,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 359,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49548&edi_id=1969
1969,49549,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 360,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49549&edi_id=1969
1969,49550,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 361,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49550&edi_id=1969
1969,49551,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 362,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49551&edi_id=1969
1969,49552,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 363,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49552&edi_id=1969
1969,49553,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 364,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49553&edi_id=1969
1969,49554,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 365,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49554&edi_id=1969
1969,49555,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 366,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49555&edi_id=1969
1969,49556,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 367,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49556&edi_id=1969
1969,49557,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 368,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49557&edi_id=1969
1969,49558,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 369,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49558&edi_id=1969
1969,49559,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 370,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49559&edi_id=1969
1969,49560,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 371,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49560&edi_id=1969
