matEdi,matId,matPathVal,matTitulo,matLink
1881,27238,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36271,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27238&edi_id=1881
1881,27239,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36272,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27239&edi_id=1881
1881,27240,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36273,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27240&edi_id=1881
1881,27241,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36274,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27241&edi_id=1881
1881,27242,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36275,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27242&edi_id=1881
1881,27243,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36276,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27243&edi_id=1881
1881,27244,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36277,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27244&edi_id=1881
1881,27245,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36278,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27245&edi_id=1881
1881,27246,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36279,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27246&edi_id=1881
1881,27247,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36280,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27247&edi_id=1881
1881,27248,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36281,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=27248&edi_id=1881
