matEdi,matId,matPathVal,matTitulo,matLink
1967,49206,Categorias | LEIS PROMULGADAS,LP_5531_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49206&edi_id=1967
1967,49207,Categorias | LEIS PROMULGADAS,LP_5532_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49207&edi_id=1967
1967,49208,Categorias | LEIS PROMULGADAS,LP_5533_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49208&edi_id=1967
1967,49209,Categorias | LEIS PROMULGADAS,LP_5536_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49209&edi_id=1967
1967,49210,Categorias | LEIS PROMULGADAS,LP_5537_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49210&edi_id=1967
1967,49203,Categorias | LEIS SANCIONADAS E VETOS,Lei_5548_13,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49203&edi_id=1967
1967,49204,Categorias | LEIS SANCIONADAS E VETOS,Veto_PL_898_A_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49204&edi_id=1967
1967,49205,Categorias | LEIS SANCIONADAS E VETOS,Veto_PL_1041_A_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49205&edi_id=1967
1967,49226,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36697,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49226&edi_id=1967
1967,49193,Categorias | GABINETE DO PREFEITO | OUTROS,Subg.GBP.04.01.2013,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49193&edi_id=1967
1967,49082,Categorias | GABINETE DO PREFEITO | EMPRESA OLÍMPICA MUNICIPAL | PORTARIA | PORTARIA P,PORTARIA P PRES EOM Nº 037 - Nomeação de Gustavo Miranda,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49082&edi_id=1967
1967,49211,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 296,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49211&edi_id=1967
1967,49212,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 297,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49212&edi_id=1967
1967,49213,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 298,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49213&edi_id=1967
1967,49214,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 299,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49214&edi_id=1967
1967,49215,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 300,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49215&edi_id=1967
1967,49216,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 301,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49216&edi_id=1967
1967,49217,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 302,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49217&edi_id=1967
1967,49218,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 303,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49218&edi_id=1967
1967,49219,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 304,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49219&edi_id=1967
1967,49220,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 305,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49220&edi_id=1967
1967,49221,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 306,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49221&edi_id=1967
1967,49222,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 307,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49222&edi_id=1967
1967,49223,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 308,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49223&edi_id=1967
1967,49224,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 309,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49224&edi_id=1967
1967,49225,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 310,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49225&edi_id=1967
1967,49227,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 311,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49227&edi_id=1967
1967,49228,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 312,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49228&edi_id=1967
1967,49229,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 313,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49229&edi_id=1967
1967,49230,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 314,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49230&edi_id=1967
1967,49231,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 315,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49231&edi_id=1967
1967,49232,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 316,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49232&edi_id=1967
1967,49233,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 317,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=49233&edi_id=1967
