matEdi,matId,matPathVal,matTitulo,matLink
1909,33507,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36380,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33507&edi_id=1909
1909,33508,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO Nº 36381,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33508&edi_id=1909
1909,33484,Categorias | GABINETE DO PREFEITO | OUTROS,Subg.GBP.25.10.2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33484&edi_id=1909
1909,33486,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | DESPACHOS,Subg.CVL.25.10.2012,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33486&edi_id=1909
1909,33386,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | SUBSECRETARIAS | SUBSECRETARIA DE GESTÃO  | OUTROS,DESPACHO DA GERENTE,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33386&edi_id=1909
1909,33456,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA N,Portaria N 177 e-PINGRIO - Politicas Gerais,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33456&edi_id=1909
1909,33459,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA N,Portaria N 178 e-PINGRIO - P06001 - Sistemas Operacionais Servidores,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33459&edi_id=1909
1909,33394,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA P,Portaria 176 - 2012 Designações Substitutos GTIl 3 e GAP - memo GAP 173 e 174 e email,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33394&edi_id=1909
1909,33395,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA P,Portaria 177-2012 Sindicância Proc 013001432010,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33395&edi_id=1909
1909,33396,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | EMPRESA MUNICIPAL DE INFORMÁTICA | PORTARIAS | PORTARIA P,Portaria 178-2012 Sindicância Proc 013004932008,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=33396&edi_id=1909
