matEdi,matId,matPathVal,matTitulo,matLink
1846,17757,Categorias | RESOLUÇÃO CONJUNTA | RESOLUÇÕES,RESOLUÇÃO CONJUNTA CVL-SECONSERVA Nº 12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17757&edi_id=1846
1846,17758,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 895,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17758&edi_id=1846
1846,17759,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 896,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17759&edi_id=1846
1846,17760,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 897,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17760&edi_id=1846
1846,17761,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 898,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17761&edi_id=1846
1846,17762,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 899,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17762&edi_id=1846
1846,17763,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 900,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17763&edi_id=1846
1846,17764,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 901,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17764&edi_id=1846
1846,17765,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 902,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17765&edi_id=1846
1846,17766,Categorias | SECRETARIA MUNICIPAL DA CASA CIVIL | RESOLUÇÕES | RESOLUÇÃO P,RESOLUÇÃO P Nº 903,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=17766&edi_id=1846
