matEdi,matId,matPathVal,matTitulo,matLink
1775,709,Categorias | LEIS PROMULGADAS,LP_5402_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=709&edi_id=1775
1775,713,Categorias | LEIS PROMULGADAS,LP_5403_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=713&edi_id=1775
1775,714,Categorias | LEIS PROMULGADAS,LP_5404_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=714&edi_id=1775
1775,715,Categorias | LEIS PROMULGADAS,LP_5405_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=715&edi_id=1775
1775,707,Categorias | LEIS PROMULGADAS,LP_5399_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=707&edi_id=1775
1775,704,Categorias | LEIS PROMULGADAS,LCP_117_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=704&edi_id=1775
1775,686,Categorias | LEIS SANCIONADAS E VETOS,Veto_ PL_1879_08,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=686&edi_id=1775
1775,688,Categorias | LEIS SANCIONADAS E VETOS,Veto_PL_1017_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=688&edi_id=1775
1775,689,Categorias | LEIS SANCIONADAS E VETOS,Veto_PL_821_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=689&edi_id=1775
1775,678,Categorias | LEIS SANCIONADAS E VETOS,Lei_5420_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=678&edi_id=1775
1775,670,Categorias | LEIS SANCIONADAS E VETOS,Lei_5416_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=670&edi_id=1775
1775,673,Categorias | LEIS SANCIONADAS E VETOS,lei_5417_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=673&edi_id=1775
1775,674,Categorias | LEIS SANCIONADAS E VETOS,lei_5418_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=674&edi_id=1775
1775,676,Categorias | LEIS SANCIONADAS E VETOS,Lei_5419_12,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=676&edi_id=1775
1775,690,Categorias | LEIS SANCIONADAS E VETOS,Veto_PL_815-A _02,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=690&edi_id=1775
1775,692,Categorias | LEIS SANCIONADAS E VETOS,Veto_PL_1139_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=692&edi_id=1775
1775,695,Categorias | LEIS SANCIONADAS E VETOS,Veto_PL_1096_11,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=695&edi_id=1775
1775,684,Categorias | ATOS DO PREFEITO | DECRETOS N,DECRETO N.º 35.671,http://doweb.rio.rj.gov.br/do/navegadorhtml/mostrar.htm?id=684&edi_id=1775
